Datasets\CHoiCe-Dataset-main\data-bin\02\2 (29).png,2
Datasets\CHoiCe-Dataset-main\data-bin\46\K (18).png,K
Datasets\CHoiCe-Dataset-main\data-bin\33\x (17).png,x
Datasets\CHoiCe-Dataset-main\data-bin\50\O (12).png,O
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (24).png,2
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (26).png,6
Datasets\CHoiCe-Dataset-main\data-bin\36\A (13).png,A
Datasets\CHoiCe-Dataset-main\data-bin\29\t (05).png,t
Datasets\CHoiCe-Dataset-main\data-bin\31\v (36).png,v
Datasets\CHoiCe-Dataset-main\data-bin\12\c (29).png,c
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (23).png,6
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (60).png,2
Datasets\CHoiCe-Dataset-main\data-bin\23\n (15).png,n
Datasets\CHoiCe-Dataset-main\data-bin\42\G (12).png,G
Datasets\CHoiCe-Dataset-main\data-bin\46\K (05).png,K
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (03).png,8
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (05).png,1
Datasets\CHoiCe-Dataset-main\data-bin\31\v (23).png,v
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (45).png,0
Datasets\CHoiCe-Dataset-main\data-bin\49\N (29).png,N
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (23).png,4
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (20).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\56\U (38).png,U
Datasets\CHoiCe-Dataset-main\data-bin\10\a (05).png,a
Datasets\CHoiCe-Dataset-main\data-bin\42\G (32).png,G
Datasets\CHoiCe-Dataset-main\data-bin\49\N (58).png,N
Datasets\CHoiCe-Dataset-main\data-bin\34\y (16).png,y
Datasets\CHoiCe-Dataset-main\data-bin\16\g (29).png,g
Datasets\CHoiCe-Dataset-main\data-bin\54\S (69).png,S
Datasets\CHoiCe-Dataset-main\data-bin\41\F (39).png,F
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (40).png,9
Datasets\CHoiCe-Dataset-main\data-bin\38\C (07).png,C
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (01).png,6
Datasets\CHoiCe-Dataset-main\data-bin\15\f (03).png,f
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (18).png,1
Datasets\CHoiCe-Dataset-main\data-bin\35\z (03).png,z
Datasets\CHoiCe-Dataset-main\data-bin\24\o (28).png,o
Datasets\CHoiCe-Dataset-main\data-bin\30\u (17).png,u
Datasets\CHoiCe-Dataset-main\data-bin\56\U (23).png,U
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (15).png,3
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (22).png,2
Datasets\CHoiCe-Dataset-main\data-bin\33\x (32).png,x
Datasets\CHoiCe-Dataset-main\data-bin\46\K (12).png,K
Datasets\CHoiCe-Dataset-main\data-bin\10\a (53).png,a
Datasets\CHoiCe-Dataset-main\data-bin\22\m (23).png,m
Datasets\CHoiCe-Dataset-main\data-bin\24\o (38).png,o
Datasets\CHoiCe-Dataset-main\data-bin\16\g (30).png,g
Datasets\CHoiCe-Dataset-main\data-bin\59\X (04).png,X
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (36).png,8
Datasets\CHoiCe-Dataset-main\data-bin\33\x (14).png,x
Datasets\CHoiCe-Dataset-main\data-bin\27\r (11).png,r
Datasets\CHoiCe-Dataset-main\data-bin\20\k (30).png,k
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (26).png,8
Datasets\CHoiCe-Dataset-main\data-bin\12\c (23).png,c
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (28).png,7
Datasets\CHoiCe-Dataset-main\data-bin\30\u (04).png,u
Datasets\CHoiCe-Dataset-main\data-bin\41\F (18).png,F
Datasets\CHoiCe-Dataset-main\data-bin\56\U (32).png,U
Datasets\CHoiCe-Dataset-main\data-bin\51\P (14).png,P
Datasets\CHoiCe-Dataset-main\data-bin\14\e (37).png,e
Datasets\CHoiCe-Dataset-main\data-bin\54\S (15).png,S
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (55).png,2
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (40).png,1
Datasets\CHoiCe-Dataset-main\data-bin\11\b (18).png,b
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (12).png,3
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (07).png,3
Datasets\CHoiCe-Dataset-main\data-bin\45\J (23).png,J
Datasets\CHoiCe-Dataset-main\data-bin\10\a (29).png,a
Datasets\CHoiCe-Dataset-main\data-bin\10\a (23).png,a
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (38).png,1
Datasets\CHoiCe-Dataset-main\data-bin\15\f (07).png,f
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (69).png,1
Datasets\CHoiCe-Dataset-main\data-bin\26\q (27).png,q
Datasets\CHoiCe-Dataset-main\data-bin\43\H (03).png,H
Datasets\CHoiCe-Dataset-main\data-bin\30\u (16).png,u
Datasets\CHoiCe-Dataset-main\data-bin\36\A (21).png,A
Datasets\CHoiCe-Dataset-main\data-bin\23\n (09).png,n
Datasets\CHoiCe-Dataset-main\data-bin\48\M (11).png,M
Datasets\CHoiCe-Dataset-main\data-bin\44\I (24).png,I
Datasets\CHoiCe-Dataset-main\data-bin\49\N (03).png,N
Datasets\CHoiCe-Dataset-main\data-bin\32\w (05).png,w
Datasets\CHoiCe-Dataset-main\data-bin\16\g (34).png,g
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (38).png,9
Datasets\CHoiCe-Dataset-main\data-bin\46\K (31).png,K
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (25).png,7
Datasets\CHoiCe-Dataset-main\data-bin\21\l (01).png,l
Datasets\CHoiCe-Dataset-main\data-bin\31\v (22).png,v
Datasets\CHoiCe-Dataset-main\data-bin\50\O (26).png,O
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (08).png,4
Datasets\CHoiCe-Dataset-main\data-bin\48\M (32).png,M
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (20).png,1
Datasets\CHoiCe-Dataset-main\data-bin\50\O (41).png,O
Datasets\CHoiCe-Dataset-main\data-bin\13\d (18).png,d
Datasets\CHoiCe-Dataset-main\data-bin\48\M (50).png,M
Datasets\CHoiCe-Dataset-main\data-bin\45\J (12).png,J
Datasets\CHoiCe-Dataset-main\data-bin\59\X (23).png,X
Datasets\CHoiCe-Dataset-main\data-bin\19\j (30).png,j
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (01).png,9
Datasets\CHoiCe-Dataset-main\data-bin\44\I (09).png,I
Datasets\CHoiCe-Dataset-main\data-bin\53\R (23).png,R
Datasets\CHoiCe-Dataset-main\data-bin\19\j (18).png,j
Datasets\CHoiCe-Dataset-main\data-bin\40\E (13).png,E
Datasets\CHoiCe-Dataset-main\data-bin\16\g (17).png,g
Datasets\CHoiCe-Dataset-main\data-bin\11\b (21).png,b
Datasets\CHoiCe-Dataset-main\data-bin\20\k (18).png,k
Datasets\CHoiCe-Dataset-main\data-bin\27\r (12).png,r
Datasets\CHoiCe-Dataset-main\data-bin\16\g (07).png,g
Datasets\CHoiCe-Dataset-main\data-bin\45\J (30).png,J
Datasets\CHoiCe-Dataset-main\data-bin\54\S (01).png,S
Datasets\CHoiCe-Dataset-main\data-bin\34\y (18).png,y
Datasets\CHoiCe-Dataset-main\data-bin\17\h (40).png,h
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (08).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\53\R (37).png,R
Datasets\CHoiCe-Dataset-main\data-bin\31\v (34).png,v
Datasets\CHoiCe-Dataset-main\data-bin\46\K (16).png,K
Datasets\CHoiCe-Dataset-main\data-bin\11\b (34).png,b
Datasets\CHoiCe-Dataset-main\data-bin\19\j (05).png,j
Datasets\CHoiCe-Dataset-main\data-bin\39\D (23).png,D
Datasets\CHoiCe-Dataset-main\data-bin\26\q (11).png,q
Datasets\CHoiCe-Dataset-main\data-bin\51\P (01).png,P
Datasets\CHoiCe-Dataset-main\data-bin\15\f (46).png,f
Datasets\CHoiCe-Dataset-main\data-bin\59\X (35).png,X
Datasets\CHoiCe-Dataset-main\data-bin\33\x (28).png,x
Datasets\CHoiCe-Dataset-main\data-bin\12\c (05).png,c
Datasets\CHoiCe-Dataset-main\data-bin\45\J (09).png,J
Datasets\CHoiCe-Dataset-main\data-bin\24\o (39).png,o
Datasets\CHoiCe-Dataset-main\data-bin\21\l (19).png,l
Datasets\CHoiCe-Dataset-main\data-bin\48\M (26).png,M
Datasets\CHoiCe-Dataset-main\data-bin\21\l (15).png,l
Datasets\CHoiCe-Dataset-main\data-bin\48\M (28).png,M
Datasets\CHoiCe-Dataset-main\data-bin\19\j (20).png,j
Datasets\CHoiCe-Dataset-main\data-bin\26\q (07).png,q
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (25).png,6
Datasets\CHoiCe-Dataset-main\data-bin\32\w (17).png,w
Datasets\CHoiCe-Dataset-main\data-bin\41\F (08).png,F
Datasets\CHoiCe-Dataset-main\data-bin\58\W (06).png,W
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (38).png,4
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (31).png,0
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (12).png,0
Datasets\CHoiCe-Dataset-main\data-bin\23\n (13).png,n
Datasets\CHoiCe-Dataset-main\data-bin\11\b (13).png,b
Datasets\CHoiCe-Dataset-main\data-bin\45\J (39).png,J
Datasets\CHoiCe-Dataset-main\data-bin\33\x (02).png,x
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (40).png, 
Datasets\CHoiCe-Dataset-main\data-bin\51\P (08).png,P
Datasets\CHoiCe-Dataset-main\data-bin\18\i (07).png,i
Datasets\CHoiCe-Dataset-main\data-bin\29\t (25).png,t
Datasets\CHoiCe-Dataset-main\data-bin\40\E (37).png,E
Datasets\CHoiCe-Dataset-main\data-bin\50\O (22).png,O
Datasets\CHoiCe-Dataset-main\data-bin\57\V (08).png,V
Datasets\CHoiCe-Dataset-main\data-bin\44\I (41).png,I
Datasets\CHoiCe-Dataset-main\data-bin\47\L (36).png,L
Datasets\CHoiCe-Dataset-main\data-bin\36\A (18).png,A
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (21).png,7
Datasets\CHoiCe-Dataset-main\data-bin\55\T (22).png,T
Datasets\CHoiCe-Dataset-main\data-bin\40\E (03).png,E
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (38).png,3
Datasets\CHoiCe-Dataset-main\data-bin\59\X (16).png,X
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (25).png,1
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (22).png,1
Datasets\CHoiCe-Dataset-main\data-bin\44\I (07).png,I
Datasets\CHoiCe-Dataset-main\data-bin\11\b (17).png,b
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (07).png,9
Datasets\CHoiCe-Dataset-main\data-bin\51\P (25).png,P
Datasets\CHoiCe-Dataset-main\data-bin\17\h (37).png,h
Datasets\CHoiCe-Dataset-main\data-bin\19\j (04).png,j
Datasets\CHoiCe-Dataset-main\data-bin\54\S (66).png,S
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (41).png,1
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (24).png,4
Datasets\CHoiCe-Dataset-main\data-bin\39\D (29).png,D
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (04).png,7
Datasets\CHoiCe-Dataset-main\data-bin\45\J (29).png,J
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (03).png,0
Datasets\CHoiCe-Dataset-main\data-bin\16\g (12).png,g
Datasets\CHoiCe-Dataset-main\data-bin\19\j (01).png,j
Datasets\CHoiCe-Dataset-main\data-bin\31\v (38).png,v
Datasets\CHoiCe-Dataset-main\data-bin\32\w (01).png,w
Datasets\CHoiCe-Dataset-main\data-bin\20\k (23).png,k
Datasets\CHoiCe-Dataset-main\data-bin\39\D (09).png,D
Datasets\CHoiCe-Dataset-main\data-bin\45\J (20).png,J
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (40).png,0
Datasets\CHoiCe-Dataset-main\data-bin\20\k (02).png,k
Datasets\CHoiCe-Dataset-main\data-bin\39\D (13).png,D
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (21).png,1
Datasets\CHoiCe-Dataset-main\data-bin\20\k (38).png,k
Datasets\CHoiCe-Dataset-main\data-bin\12\c (27).png,c
Datasets\CHoiCe-Dataset-main\data-bin\50\O (30).png,O
Datasets\CHoiCe-Dataset-main\data-bin\25\p (27).png,p
Datasets\CHoiCe-Dataset-main\data-bin\15\f (40).png,f
Datasets\CHoiCe-Dataset-main\data-bin\24\o (19).png,o
Datasets\CHoiCe-Dataset-main\data-bin\09\9 (34).png,9
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (23).png,7
Datasets\CHoiCe-Dataset-main\data-bin\18\i (34).png,i
Datasets\CHoiCe-Dataset-main\data-bin\35\z (04).png,z
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (54).png,3
Datasets\CHoiCe-Dataset-main\data-bin\56\U (07).png,U
Datasets\CHoiCe-Dataset-main\data-bin\48\M (39).png,M
Datasets\CHoiCe-Dataset-main\data-bin\41\F (37).png,F
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (28).png,6
Datasets\CHoiCe-Dataset-main\data-bin\17\h (33).png,h
Datasets\CHoiCe-Dataset-main\data-bin\33\x (35).png,x
Datasets\CHoiCe-Dataset-main\data-bin\33\x (03).png,x
Datasets\CHoiCe-Dataset-main\data-bin\20\k (31).png,k
Datasets\CHoiCe-Dataset-main\data-bin\15\f (27).png,f
Datasets\CHoiCe-Dataset-main\data-bin\57\V (40).png,V
Datasets\CHoiCe-Dataset-main\data-bin\27\r (03).png,r
Datasets\CHoiCe-Dataset-main\data-bin\15\f (33).png,f
Datasets\CHoiCe-Dataset-main\data-bin\11\b (27).png,b
Datasets\CHoiCe-Dataset-main\data-bin\29\t (14).png,t
Datasets\CHoiCe-Dataset-main\data-bin\60\Y (31).png,Y
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (15).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\33\x (30).png,x
Datasets\CHoiCe-Dataset-main\data-bin\47\L (30).png,L
Datasets\CHoiCe-Dataset-main\data-bin\51\P (06).png,P
Datasets\CHoiCe-Dataset-main\data-bin\16\g (15).png,g
Datasets\CHoiCe-Dataset-main\data-bin\11\b (33).png,b
Datasets\CHoiCe-Dataset-main\data-bin\23\n (22).png,n
Datasets\CHoiCe-Dataset-main\data-bin\10\a (72).png,a
Datasets\CHoiCe-Dataset-main\data-bin\47\L (04).png,L
Datasets\CHoiCe-Dataset-main\data-bin\32\w (08).png,w
Datasets\CHoiCe-Dataset-main\data-bin\46\K (41).png,K
Datasets\CHoiCe-Dataset-main\data-bin\40\E (01).png,E
Datasets\CHoiCe-Dataset-main\data-bin\49\N (37).png,N
Datasets\CHoiCe-Dataset-main\data-bin\48\M (13).png,M
Datasets\CHoiCe-Dataset-main\data-bin\45\J (14).png,J
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (12).png,1
Datasets\CHoiCe-Dataset-main\data-bin\19\j (03).png,j
Datasets\CHoiCe-Dataset-main\data-bin\55\T (28).png,T
Datasets\CHoiCe-Dataset-main\data-bin\57\V (24).png,V
Datasets\CHoiCe-Dataset-main\data-bin\26\q (09).png,q
Datasets\CHoiCe-Dataset-main\data-bin\38\C (30).png,C
Datasets\CHoiCe-Dataset-main\data-bin\20\k (24).png,k
Datasets\CHoiCe-Dataset-main\data-bin\29\t (33).png,t
Datasets\CHoiCe-Dataset-main\data-bin\19\j (23).png,j
Datasets\CHoiCe-Dataset-main\data-bin\20\k (43).png,k
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (26).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (22).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\34\y (41).png,y
Datasets\CHoiCe-Dataset-main\data-bin\14\e (28).png,e
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (66).png,2
Datasets\CHoiCe-Dataset-main\data-bin\53\R (18).png,R
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (48).png,3
Datasets\CHoiCe-Dataset-main\data-bin\12\c (30).png,c
Datasets\CHoiCe-Dataset-main\data-bin\51\P (37).png,P
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (13).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (30).png,8
Datasets\CHoiCe-Dataset-main\data-bin\18\i (02).png,i
Datasets\CHoiCe-Dataset-main\data-bin\49\N (34).png,N
Datasets\CHoiCe-Dataset-main\data-bin\15\f (43).png,f
Datasets\CHoiCe-Dataset-main\data-bin\50\O (40).png,O
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (12).png,8
Datasets\CHoiCe-Dataset-main\data-bin\45\J (24).png,J
Datasets\CHoiCe-Dataset-main\data-bin\46\K (02).png,K
Datasets\CHoiCe-Dataset-main\data-bin\18\i (19).png,i
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (51).png,2
Datasets\CHoiCe-Dataset-main\data-bin\40\E (35).png,E
Datasets\CHoiCe-Dataset-main\data-bin\26\q (20).png,q
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (03).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\53\R (06).png,R
Datasets\CHoiCe-Dataset-main\data-bin\47\L (03).png,L
Datasets\CHoiCe-Dataset-main\data-bin\42\G (14).png,G
Datasets\CHoiCe-Dataset-main\data-bin\17\h (18).png,h
Datasets\CHoiCe-Dataset-main\data-bin\58\W (30).png,W
Datasets\CHoiCe-Dataset-main\data-bin\50\O (09).png,O
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (09).png,8
Datasets\CHoiCe-Dataset-main\data-bin\15\f (14).png,f
Datasets\CHoiCe-Dataset-main\data-bin\54\S (34).png,S
Datasets\CHoiCe-Dataset-main\data-bin\46\K (28).png,K
Datasets\CHoiCe-Dataset-main\data-bin\23\n (25).png,n
Datasets\CHoiCe-Dataset-main\data-bin\38\C (47).png,C
Datasets\CHoiCe-Dataset-main\data-bin\19\j (07).png,j
Datasets\CHoiCe-Dataset-main\data-bin\31\v (20).png,v
Datasets\CHoiCe-Dataset-main\data-bin\18\i (36).png,i
Datasets\CHoiCe-Dataset-main\data-bin\12\c (17).png,c
Datasets\CHoiCe-Dataset-main\data-bin\33\x (13).png,x
Datasets\CHoiCe-Dataset-main\data-bin\30\u (32).png,u
Datasets\CHoiCe-Dataset-main\data-bin\27\r (25).png,r
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (63).png,1
Datasets\CHoiCe-Dataset-main\data-bin\38\C (53).png,C
Datasets\CHoiCe-Dataset-main\data-bin\49\N (66).png,N
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (39).png,8
Datasets\CHoiCe-Dataset-main\data-bin\21\l (34).png,l
Datasets\CHoiCe-Dataset-main\data-bin\40\E (22).png,E
Datasets\CHoiCe-Dataset-main\data-bin\44\I (06).png,I
Datasets\CHoiCe-Dataset-main\data-bin\37\B (26).png,B
Datasets\CHoiCe-Dataset-main\data-bin\41\F (31).png,F
Datasets\CHoiCe-Dataset-main\data-bin\05\5 (05).png,5
Datasets\CHoiCe-Dataset-main\data-bin\41\F (10).png,F
Datasets\CHoiCe-Dataset-main\data-bin\28\s (40).png,s
Datasets\CHoiCe-Dataset-main\data-bin\53\R (02).png,R
Datasets\CHoiCe-Dataset-main\data-bin\10\a (51).png,a
Datasets\CHoiCe-Dataset-main\data-bin\59\X (15).png,X
Datasets\CHoiCe-Dataset-main\data-bin\25\p (32).png,p
Datasets\CHoiCe-Dataset-main\data-bin\52\Q (12).png,Q
Datasets\CHoiCe-Dataset-main\data-bin\18\i (43).png,i
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (11).png,7
Datasets\CHoiCe-Dataset-main\data-bin\56\U (36).png,U
Datasets\CHoiCe-Dataset-main\data-bin\34\y (32).png,y
Datasets\CHoiCe-Dataset-main\data-bin\39\D (28).png,D
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (39).png,2
Datasets\CHoiCe-Dataset-main\data-bin\27\r (28).png,r
Datasets\CHoiCe-Dataset-main\data-bin\18\i (11).png,i
Datasets\CHoiCe-Dataset-main\data-bin\40\E (39).png,E
Datasets\CHoiCe-Dataset-main\data-bin\14\e (18).png,e
Datasets\CHoiCe-Dataset-main\data-bin\54\S (47).png,S
Datasets\CHoiCe-Dataset-main\data-bin\22\m (20).png,m
Datasets\CHoiCe-Dataset-main\data-bin\38\C (35).png,C
Datasets\CHoiCe-Dataset-main\data-bin\39\D (33).png,D
Datasets\CHoiCe-Dataset-main\data-bin\23\n (37).png,n
Datasets\CHoiCe-Dataset-main\data-bin\06\6 (11).png,6
Datasets\CHoiCe-Dataset-main\data-bin\47\L (07).png,L
Datasets\CHoiCe-Dataset-main\data-bin\41\F (20).png,F
Datasets\CHoiCe-Dataset-main\data-bin\54\S (62).png,S
Datasets\CHoiCe-Dataset-main\data-bin\43\H (33).png,H
Datasets\CHoiCe-Dataset-main\data-bin\54\S (43).png,S
Datasets\CHoiCe-Dataset-main\data-bin\39\D (38).png,D
Datasets\CHoiCe-Dataset-main\data-bin\57\V (31).png,V
Datasets\CHoiCe-Dataset-main\data-bin\46\K (13).png,K
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (36).png,7
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (21).png,2
Datasets\CHoiCe-Dataset-main\data-bin\48\M (44).png,M
Datasets\CHoiCe-Dataset-main\data-bin\34\y (02).png,y
Datasets\CHoiCe-Dataset-main\data-bin\31\v (13).png,v
Datasets\CHoiCe-Dataset-main\data-bin\34\y (11).png,y
Datasets\CHoiCe-Dataset-main\data-bin\44\I (02).png,I
Datasets\CHoiCe-Dataset-main\data-bin\43\H (30).png,H
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (28).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\19\j (11).png,j
Datasets\CHoiCe-Dataset-main\data-bin\57\V (32).png,V
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (21).png,4
Datasets\CHoiCe-Dataset-main\data-bin\29\t (42).png,t
Datasets\CHoiCe-Dataset-main\data-bin\04\4 (14).png,4
Datasets\CHoiCe-Dataset-main\data-bin\00\0 (05).png,0
Datasets\CHoiCe-Dataset-main\data-bin\19\j (15).png,j
Datasets\CHoiCe-Dataset-main\data-bin\32\w (15).png,w
Datasets\CHoiCe-Dataset-main\data-bin\48\M (37).png,M
Datasets\CHoiCe-Dataset-main\data-bin\53\R (15).png,R
Datasets\CHoiCe-Dataset-main\data-bin\46\K (04).png,K
Datasets\CHoiCe-Dataset-main\data-bin\54\S (49).png,S
Datasets\CHoiCe-Dataset-main\data-bin\38\C (10).png,C
Datasets\CHoiCe-Dataset-main\data-bin\15\f (34).png,f
Datasets\CHoiCe-Dataset-main\data-bin\24\o (22).png,o
Datasets\CHoiCe-Dataset-main\data-bin\61\Z (13).png,Z
Datasets\CHoiCe-Dataset-main\data-bin\31\v (14).png,v
Datasets\CHoiCe-Dataset-main\data-bin\44\I (11).png,I
Datasets\CHoiCe-Dataset-main\data-bin\55\T (29).png,T
Datasets\CHoiCe-Dataset-main\data-bin\39\D (05).png,D
Datasets\CHoiCe-Dataset-main\data-bin\50\O (05).png,O
Datasets\CHoiCe-Dataset-main\data-bin\29\t (35).png,t
Datasets\CHoiCe-Dataset-main\data-bin\23\n (14).png,n
Datasets\CHoiCe-Dataset-main\data-bin\34\y (06).png,y
Datasets\CHoiCe-Dataset-main\data-bin\08\8 (11).png,8
Datasets\CHoiCe-Dataset-main\data-bin\29\t (04).png,t
Datasets\CHoiCe-Dataset-main\data-bin\26\q (01).png,q
Datasets\CHoiCe-Dataset-main\data-bin\55\T (06).png,T
Datasets\CHoiCe-Dataset-main\data-bin\32\w (32).png,w
Datasets\CHoiCe-Dataset-main\data-bin\20\k (10).png,k
Datasets\CHoiCe-Dataset-main\data-bin\58\W (28).png,W
Datasets\CHoiCe-Dataset-main\data-bin\12\c (16).png,c
Datasets\CHoiCe-Dataset-main\data-bin\17\h (01).png,h
Datasets\CHoiCe-Dataset-main\data-bin\54\S (30).png,S
Datasets\CHoiCe-Dataset-main\data-bin\50\O (17).png,O
Datasets\CHoiCe-Dataset-main\data-bin\47\L (39).png,L
Datasets\CHoiCe-Dataset-main\data-bin\50\O (32).png,O
Datasets\CHoiCe-Dataset-main\data-bin\43\H (17).png,H
Datasets\CHoiCe-Dataset-main\data-bin\54\S (07).png,S
Datasets\CHoiCe-Dataset-main\data-bin\33\x (40).png,x
Datasets\CHoiCe-Dataset-main\data-bin\59\X (38).png,X
Datasets\CHoiCe-Dataset-main\data-bin\34\y (38).png,y
Datasets\CHoiCe-Dataset-main\data-bin\54\S (09).png,S
Datasets\CHoiCe-Dataset-main\data-bin\02\2 (54).png,2
Datasets\CHoiCe-Dataset-main\data-bin\33\x (01).png,x
Datasets\CHoiCe-Dataset-main\data-bin\36\A (36).png,A
Datasets\CHoiCe-Dataset-main\data-bin\50\O (10).png,O
Datasets\CHoiCe-Dataset-main\data-bin\07\7 (30).png,7
Datasets\CHoiCe-Dataset-main\data-bin\38\C (14).png,C
Datasets\CHoiCe-Dataset-main\data-bin\22\m (25).png,m
Datasets\CHoiCe-Dataset-main\data-bin\45\J (32).png,J
Datasets\CHoiCe-Dataset-main\data-bin\13\d (28).png,d
Datasets\CHoiCe-Dataset-main\data-bin\32\w (36).png,w
Datasets\CHoiCe-Dataset-main\data-bin\42\G (17).png,G
Datasets\CHoiCe-Dataset-main\data-bin\19\j (14).png,j
Datasets\CHoiCe-Dataset-main\data-bin\40\E (42).png,E
Datasets\CHoiCe-Dataset-main\data-bin\51\P (36).png,P
Datasets\CHoiCe-Dataset-main\data-bin\39\D (19).png,D
Datasets\CHoiCe-Dataset-main\data-bin\38\C (03).png,C
Datasets\CHoiCe-Dataset-main\data-bin\55\T (36).png,T
Datasets\CHoiCe-Dataset-main\data-bin\01\1 (39).png,1
Datasets\CHoiCe-Dataset-main\data-bin\58\W (23).png,W
Datasets\CHoiCe-Dataset-main\data-bin\18\i (23).png,i
Datasets\CHoiCe-Dataset-main\data-bin\51\P (33).png,P
Datasets\CHoiCe-Dataset-main\data-bin\10\a (50).png,a
Datasets\CHoiCe-Dataset-main\data-bin\58\W (27).png,W
Datasets\CHoiCe-Dataset-main\data-bin\40\E (36).png,E
Datasets\CHoiCe-Dataset-main\data-bin\30\u (23).png,u
Datasets\CHoiCe-Dataset-main\data-bin\46\K (14).png,K
Datasets\CHoiCe-Dataset-main\data-bin\03\3 (27).png,3
Datasets\CHoiCe-Dataset-main\data-bin\19\j (31).png,j
Datasets\CHoiCe-Dataset-main\data-bin\14\e (04).png,e
Datasets\CHoiCe-Dataset-main\data-bin\48\M (24).png,M
Datasets\CHoiCe-Dataset-main\data-bin\32\w (02).png,w
Datasets\CHoiCe-Dataset-main\data-bin\59\X (18).png,X
Datasets\CHoiCe-Dataset-main\data-bin\11\b (19).png,b
Datasets\CHoiCe-Dataset-main\data-bin\14\e (16).png,e
Datasets\CHoiCe-Dataset-main\data-bin\43\H (21).png,H
Datasets\CHoiCe-Dataset-main\data-bin\23\n (34).png,n
Datasets\CHoiCe-Dataset-main\data-bin\23\n (39).png,n
Datasets\CHoiCe-Dataset-main\data-bin\37\B (27).png,B
Datasets\CHoiCe-Dataset-main\data-bin\34\y (04).png,y
